id:ID,actor,:LABEL
21781,谢拉·汉考克 Sheila Hancock,person
21782,朱铁和 Tiet Wo Chu,person
21783,富冠铭 Guanming Fu,person
21784,黄文捷 Wenjie Huang,person
21785,石山雄太 Yuta Ishiyama,person
21786,约翰·迈顿 John Mighton,person
21787,厄尔·卡梅伦 Earl Cameron,person
21788,埃兹拉·达甘 Ezra Dagan,person
21789,洪智杰 Osman Hung Chi-Kit  ,person
21790,让-保罗·博奈雷 Jean-Paul Bonnaire,person
21791,山田将之 Masayuki Yamada,person
21792,大卫·兰斯布里 David Lansbury,person
21793,周星驰 Stephen Chow,person
21794,黄自强 Victor Wong,person
21795,马克·克里斯托弗·劳伦斯 Mark Christopher Lawrence,person
21796,李·诺里斯 Lee Norris,person
21797,弗里德里希·冯·图恩 Friedrich von Thun,person
21798,苏伟南 Wai-Nam So,person
21799,克劳斯·芒斯特 Klaus Münster,person
21800,基斯沃文德 Keith Woulard,person
21801,木村佑一 Yûichi Kimura,person
21802,伊夫林·凯耶斯 Evelyn Keyes,person
21803,酒井美纪 Miki Sakai,person
21804,郑裕美 Yu-mi Jung,person
21805,米铁增 Tiezen Mi,person
21806,本·弗兰舍姆 Ben Fransham,person
21807,马莱丽·格雷迪 Malerie Grady,person
21808,浅田香织 Bonnie Pink,person
21809,杰克·拜格利 Jack Bagley,person
21810,朱咪咪 Mimi Chu,person
21811,今村鼠 Nezumi Imamura,person
21812,艾伯丝·戴维兹 Embeth Davidtz,person
21813,刘仁秀 In-soo Yoo,person
21814,连姆·尼森 Liam Neeson,person
21815,贝茨·怀尔德 Bates Wilder,person
21816,杰弗里·布莱克 Geoffrey Blake,person
21817,小栗香织 Kaori Oguri,person
21818,Emiko Furukawa Emiko Furukawa,person
21819,尚丽娟 Lijuan Shang,person
21820,王仕颖 Shiying Wang,person
21821,安原义人 Yoshito Yasuhara,person
21822,弗朗西斯·古佐 Francesco Guzzo,person
21823,艾丽莎·安德瑞格 Alissa Anderegg,person
21824,吴涛 Tao Wu,person
21825,金昭 Zhao Jin,person
21826,乔伊芙·拉文 Joyful Raven,person
21827,努罗阿·波阿 Nooroa Poa,person
21828,露丝·略皮斯 Ruth Llopis,person
21829,王祖贤 Joey Wong,person
21830,克莱尔·吉尔蕾 Claire Geare,person
21831,马修·莫迪恩 Matthew Modine,person
21832,阿妮妲·扎格利亚 Anita Zagaria,person
21833,瑞克·欧贝瑞 Richard O&#39;Barry,person
21834,布拉德·道里夫 Brad Dourif,person
21835,Zac Mattoon O&#39;Brien Zac Mattoon O&#39;Brien,person
21836,笹野高史 Takashi Sasano,person
21837,杰德·布罗菲 Jed Brophy,person
21838,克蕾曼丝·波西 Clémence Poésy,person
21839,爱德华·勒桑 Edward LeSaint,person
21840,汤姆·康蒂 Tom Conti,person
21841,兰尼·蒙大拿 Lenny Montana,person
21842,布莱思·丹纳 Blythe Danner,person
21843,马千壹 Qianyi Ma,person
21844,小林郁夫 Koba Hayashi,person
21845,罗比·萨布莱特 Robbie Sublett,person
21846,黛博拉·罗桑 Deborah Rosan,person
21847,罗伯特·拉萨多 Robert LaSardo,person
21848,卡琳娜·卡普尔 Kareena Kapoor,person
21849,吉姆·克洛克 Jim Klock,person
21850,史蒂芬·乌瑞 Stephen Ure,person
21851,丛志军 Zhijun Cong,person
21852,Sandro Kopp Sandro Kopp,person
21853,彼得·道博森 Peter Dobson,person
21854,何李宁 Lining He,person
21855,罗伯特·卡普荣 Robert Capron,person
21856,埃林·萨贝拉 Ernie Sabella,person
21857,戈洛·欧拉 Golo Euler,person
21858,贝恩·科拉科 Bern Collaço,person
21859,约翰·瑞斯-戴维斯 John Rhys-Davies,person
21860,沙恩·朗吉 Shane Rangi,person
21861,迈克尔·索里奇 Michael Sorich,person
21862,理查·基尔 Richard Gere,person
21863,米兰达·诺兰 Miranda Nolan,person
21864,霍尔迪·布鲁内特 Jordi Brunet,person
21865,大卫·田纳特 David Tennant,person
21866,莱雅·卡里恩斯 Leah Cairns,person
21867,李容 Rong Li,person
21868,尼古拉斯·哈蒙德 Nicholas Hammond,person
21869,托马斯·克莱舒曼 Thomas Kretschmann,person
21870,彼得·杰克逊 Peter Jackson,person
21871,阿迪勒·侯赛因 Adil Hussain,person
21872,郑满植 Man-shik Jeong,person
21873,曹汝贞 Yeo-Jeong Jo,person
21874,大卫·沃纳 David Warner,person
21875,安德鲁·斯科特 Andrew Scott,person
21876,斯蒂夫·克雷登 Steve Claydon,person
21877,肖恩·帕特里克·墨菲 Sean Patrick Murphy,person
21878,亚历山大·库科尔 Alexander Cukor,person
21879,米哈利·绍鲍多什 Mihály Szabados,person
21880,玛格特·罗比 Margot Robbie,person
21881,马内尔·杜维索 Manel Dueso,person
21882,克里斯蒂安·巴伦西亚 Cristian Valencia,person
21883,理查德·希夫 Richard Schiff,person
21884,裘德·洛 Jude Law,person
21885,杨容莲 Pauline Yang,person
21886,本·怀特 Ben Wright,person
21887,严孝燮 Uhm Hyo Sup,person
21888,法布里奇奥·范特 Fabrizio Fante,person
21889,Aaron Virdee Aaron Virdee,person
21890,拉菲·斯波 Rafe Spall,person
21891,维克图瓦尔·杜布瓦 Victoire Du Bois,person
21892,彼得·雷纳迪 Peter Renaday,person
21893,本·金斯利 Ben Kingsley,person
21894,史建全 Jianquan Shi,person
21895,肯尼斯·以色列 Kenneth Israel,person
21896,李勋京 Hun-Kyung Lee,person
21897,赵海龙 Hailong Zhao,person
21898,安田显 Ken Yasuda,person
21899,秦岚 Lan Qin,person
21900,玛丽扎·卡布蕾拉 Maritza Cabrera,person
21901,利沙华 Courtney Wu,person
21902,菲利普·努瓦雷 Philippe Noiret,person
21903,杰克·达文波特 Jack Davenport,person
21904,朴相勉 Sang-Myeon Park,person
21905,袁丁 Ding Yuan,person
21906,佩雷·布拉索 Pere Brasó,person
21907,金·克里桑 Kim Krizan,person
21908,董行佶 Xingji Dong,person
21909,竹内结子 Yûko Takeuchi,person
21910,克齐斯茨托夫·拉夫特 Krzysztof Luft,person
21911,大泷进矢 Shinya Ôtaki,person
21912,莉莲·肯布尔-库珀 Lillian Kemble-Cooper,person
21913,路易斯·瓦尔德斯 Luis Valdez,person
21914,Ellen Becker-Gray Ellen Becker-Gray,person
21915,卡洛斯·阿拉斯拉奇 Carlos Alazraqui,person
21916,布兰卡·马丁内斯 Blanca Martínez,person
21917,卡罗琳·古多尔 Caroline Goodall,person
21918,彼得·麦肯齐 Peter McKenzie,person
21919,布兰卡·阿拉切利 Blanca Araceli,person
21920,科里·巴克 Cory Buck,person
21921,金海淑 Hae-suk Kim,person
21922,权泰元 Tae-won Kwon,person
21923,弗兰克·梅德拉诺 Frank Medrano,person
21924,Baxter Harris Baxter Harris,person
21925,特洛伊·多纳休 Troy Donahue,person
21926,尼诺·戴罗佐 Nino Terzo,person
21927,迈克尔·伯吉斯 Michael Burgess,person
21928,Giuseppe Pattavina Giuseppe Pattavina,person
21929,谢志华 Chi-Wah Tse,person
21930,维尔纳·德恩 Werner Daehn,person
21931,休·米切尔 Hugh Mitchell,person
21932,李宝龙 Baolong Li,person
21933,朴叙俊 Seo-Joon Park,person
21934,关莉娜 Lee-na Kwan,person
21935,毕崔斯·罗森 Beatrice Rosen,person
21936,理查德·布雷默 Richard Bremmer,person
21937,Pietro Notarianni Pietro Notarianni,person
21938,林美秀 Angel Lin,person
21939,彭昱畅 Yuchang Peng,person
21940,蓝洁瑛 Kit Ying Lam,person
21941,马特·阿德勒 Matt Adler,person
21942,迈克尔·博尔顿 Michael Bolten,person
21943,Sean Button Sean Button,person
21944,洪其德 Chi-Der Hong,person
21945,马克·史密斯 Mark Rhino Smith,person
21946,丹尼尔·特鲁希特 Daniel Truhitte,person
21947,普里德拉格·比耶拉克 Predrag Bjelac,person
21948,隆巴多·博伊尔 Lombardo Boyar,person
21949,林贤成 Lim Hyun Sung,person
21950,罗莎琳·艾尔斯 Rosalind Ayres,person
21951,菲奥娜·黑尔 Fiona Hale,person
21952,帕特里夏·雷 Patricia Rae,person
21953,丹·卡斯泰兰尼塔 Dan Castellaneta,person
21954,理查德·波特诺 Richard Portnow,person
21955,卡拉·贝尔韦尔 Carla Belver,person
21956,大卫·文翰 David Wenham,person
21957,维吉尔·布莱米 Virgile Bramly,person
21958,程中 Zhong Cheng,person
21959,查尔敏·卡尔 Charmian Carr,person
21960,小达蒙·韦恩斯 Damon Wayans Jr.,person
21961,细川典江 Fumie Hosokawa,person
21962,乌尔里希·穆埃 Ulrich Mühe,person
21963,平原 Yuan Ping,person
21964,朴泰京 Tae-kyeong Park,person
21965,詹姆斯·皮特 James Pitt,person
21966,哈里逊·杨 Harrison Young,person
21967,任珈锐 Jiarui Ren,person
21968,柯素云 Su-Yun Ko,person
21969,昆汀·塔伦蒂诺 Quentin Tarantino,person
21970,今敏 Satoshi Kon,person
21971,莫尼克·加布里埃拉·库尔内 Monique Gabriela Curnen,person
21972,里特奇·科斯特 Ritchie Coster,person
21973,Will Dunn Will Dunn,person
21974,弗兰克·莫兰 Frank Moran,person
21975,利奥达·理查德斯 Leoda Richards,person
21976,西莉亚·奥 Celia Au,person
21977,皮特·波斯尔思韦特 Pete Postlethwaite,person
21978,朗·埃达德 Ron Eldard,person
21979,科迪·哈特 Cody Harter,person
21980,竹山隆范 Takanori Takeyama,person
21981,威廉·H·奥布莱恩 William H. O&#39;Brien,person
21982,菲利普-沃斯 Philip Voss,person
21983,芳妮·A·钱勃丝 Faune A. Chambers,person
21984,丁羽 Yu Ting,person
21985,Gianluca Guarrera Gianluca Guarrera,person
21986,姚文基 Man-kei Yiu,person
21987,纳许·埃哲顿 Nash Edgerton,person
21988,彼得·狄龙 Peter Dillon,person
21989,托马斯·米切尔 Thomas Mitchell,person
21990,陈坤 Kun Chen,person
21991,兴梠里美 Satomi Koorogi,person
21992,内芙·加切夫 Neve Gachev,person
21993,马克斯·冯·叙多夫 Max von Sydow,person
21994,查理·卓别林 Charles Chaplin,person
21995,罗里·艾伦 Lori Alan,person
21996,米拉·麦金尼 Mira McKinney,person
21997,维布尔·弗利茨杰拉德 Wilbur Fitzgerald,person
21998,蔡明 Ming Cai,person
21999,埃里克·安德伍德 Eric Underwood,person
22000,亚历克斯·比斯平 Alex Bisping,person
22001,汤姆·维图 Tom Virtue,person
22002,保罗·马克·戴维斯 Paul Marc Davis,person
22003,贝琳达·麦克洛里 Belinda McClory,person
22004,艾米·波勒 Amy Poehler,person
22005,弗洛里安·卢卡斯 Florian Lukas,person
22006,卡尔·布拉克施魏格尔 Karl Bruckschwaiger,person
22007,汤姆·哈迪 Tom Hardy,person
22008,丰川悦司 Etsushi Toyokawa,person
22009,马修·沃恩 Matthew Vaughn,person
22010,安德烈·艾席蒙 André Aciman,person
22011,爱德华·阿斯纳 Edward Asner,person
22012,大卫·维格 David Vegh,person
22013,赵增熹 Tsang-Hei Chiu,person
22014,罗明 Ming Lo,person
22015,石桥阳彩 Hiiro Ishibashi,person
22016,阿那托利·萨加洛维奇 Anatoly M. Sagalevitch,person
22017,克里斯汀·贝尔 Kristen Bell,person
22018,金道烨 Kim Do Yeob,person
22019,布莱德利·惠特福德 Bradley Whitford,person
22020,伊莎贝拉·拉夫兰德 Isabella Laughland,person
22021,詹姆斯·肯恩 James Caan,person
22022,李善熙 Seon-hee Lee,person
22023,尾形一成 Issei Ogata,person
22024,斯坦·李 Stan Lee,person
22025,保罗·霍姆斯 Paul Holmes,person
22026,托尼·雷沃罗利 Tony Revolori,person
22027,保志总一朗 Soichiro Hoshi,person
22028,米莎·巴顿 Mischa Barton,person
22029,孟瑾 Jin Meng,person
22030,弗雷德·马拉泰斯塔 Fred Malatesta,person
22031,杰夫·劳勒 Jeff Rawle,person
22032,保村真 Makoto Yasumura,person
22033,彭鎧立 Kai-Li Peng,person
22034,格特鲁德·阿斯特 Gertrude Astor,person
22035,埃德·贝格利 Ed Begley,person
22036,托尼·克里斯蒂安 Tony Christian,person
22037,阿萨·巴特菲尔德 Asa Butterfield,person
22038,帕特里克·艾亨 Patrick Aherne,person
22039,埃琳诺·帕克 Eleanor Parker,person
22040,森下丈二 Joji Morishita,person
22041,阿贝·维高达 Abe Vigoda,person
22042,香川照之 Teruyuki Kagawa,person
22043,李·斯特拉斯伯格 Lee Strasberg,person
22044,黛布拉·威尔逊 Debra Wilson,person
22045,Natasha Powell Natasha Powell,person
22046,克里斯蒂娜·卡伯特 Christina Cabot,person
22047,格拉汉姆·贝克尔 Graham Beckel,person
22048,罗彼·考特拉尼 Robbie Coltrane,person
22049,弗兰科·奇蒂 Franco Citti,person
22050,瓦妮莎·罗斯 Vanessa Roth,person
22051,拉斯洛·阿隆 László Áron,person
22052,曹文义 Moon-ui Jo,person
22053,碧翠斯·马科拉 Béatrice Macola,person
22054,赛琳娜·露娜 Selene Luna,person
22055,陈冲 Joan Chen,person
22056,斯坦利·布莱斯通 Stanley Blystone,person
22057,何华超 Tony Ho,person
22058,克拉克·盖博 Clark Gable,person
22059,鲁斯迪·戈夫 Rusty Goffe,person
22060,大竹忍 Shinobu Ôtake,person
22061,杰拉·尼曼 Jella Niemann,person
22062,王瑞 Shui Wang,person
22063,克里斯蒂安·贝尔 Christian Bale,person
22064,吴镇宇 Francis Ng,person
22065,彼得·迈尔斯 Peter Miles,person
22066,沙尔曼·乔希 Sharman Joshi,person
22067,阿尔弗雷德·莫里纳 Alfred Molina,person
22068,琼·艾伦 Joan Allen,person
22069,威廉·弗西斯 William Forsythe,person
22070,詹妮弗·达林 Jennifer Darling,person
22071,曾志伟 Eric Tsang,person
22072,Taea Hartwell Taea Hartwell,person
22073,索菲亚·科波拉 Sofia Coppola,person
22074,木村飞影 Hiei Kimura,person
22075,乔尔·托贝克 Joel Tobeck,person
22076,哈利·戴恩·斯坦通 Harry Dean Stanton,person
22077,丹尼·曼恩 Danny Mann,person
22078,黎筱濛 Xiaomeng Li,person
22079,藤原龙也 Tatsuya Fujiwara,person
22080,帕特·弗莱厄蒂 Pat Flaherty,person
22081,马特·杰拉德 Matt Gerald,person
22082,威廉·保罗·史密斯 William Paul Smith,person
22083,田中要次 Yôji Tanaka,person
22084,广末凉子 Ryoko Hirosue,person
22085,马特·温斯顿 Matt Winston,person
22086,梅洛拉·沃尔特斯 Melora Walters,person
22087,柴崎幸 Ko Shibasaki,person
22088,张丰毅 Fengyi Zhang,person
22089,J·帕特·奥马利 J. Pat O&#39;Malley,person
22090,亨利·伯格曼 Henry Bergman,person
22091,丹尼·爱罗 Danny Aiello,person
22092,迪米特·D·马里诺夫 Dimiter D. Marinov,person
22093,克莱特·惠特克 Colette Whitaker,person
22094,帕特里克·麦高汉 Patrick McGoohan,person
22095,蒂姆·布雷克·尼尔森 Tim Blake Nelson,person
22096,卡萨尔·艾尔·哈达德 Kawsar Al Haddad,person
22097,迪伦·库斯曼 Dylan Kussman,person
22098,汤姆·达尔格伦 Tom Dahlgren,person
22099,科妮莉亚·达尔格林 Cornelia Dahlgren,person
22100,詹姆斯·霍西 James Hosey,person
22101,梅尔·吉布森 Mel Gibson,person
22102,苏岩 Yan Su,person
22103,山野井仁 Jin Yamanoi,person
22104,沙拉·鲁宾 Shaila Rubin,person
22105,丹尼·文森 Danny Vinson,person
22106,沈慧芬 Huifen Shen,person
22107,塞西尔·雷诺兹 Cecil Reynolds,person
22108,詹姆斯·恩布里 James Embree,person
22109,吉尔·巴罗尼 Gil Baroni,person
22110,丹尼尔·雷德克里夫 Daniel Radcliffe,person
22111,金妮弗·古德温 Ginnifer Goodwin,person
22112,帕特丽夏·伦茨 Patricia Lentz,person
22113,Wilbur Mack Wilbur Mack,person
22114,郭涛 Tao Guo,person
22115,姜洪齐 Hongqi Jiang,person
22116,克里斯·埃里斯 Chris Ellis,person
22117,Bennie Moore Bennie Moore,person
22118,蓝天野 Tianye Lan,person
22119,田二喜 Erxi Tian,person
22120,刘燕瑾 Yanjin Liu,person
22121,肖恩·安东尼·莫兰 Sean Anthony Moran,person
22122,文森佐·尼克力 Vincenzo Nicoli,person
22123,朱旭 Xu Zhu,person
22124,瓦莱斯卡·米勒 Valeska Miller,person
22125,马瑞安·格林卡 Marian Glinka,person
22126,艾利克斯·欧文斯-萨尔诺 Alex Owens-Sarno,person
22127,路德格·皮斯特 Ludger Pistor,person
22128,詹妮特·戈德斯坦恩 Jenette Goldstein,person
22129,博曼·伊拉尼 Boman Irani,person
22130,费雷什特·萨拉班迪 Fereshte Sarabandi,person
22131,朴素丹 So-dam Park,person
22132,田中庆太 Keita Tanaka,person
22133,埃莱娜·卡多纳 Hélène Cardona,person
22134,朴努植 No-shik Park ,person
22135,柯特伍德·史密斯 Kurtwood Smith,person
22136,贾德·赫希 Judd Hirsch,person
22137,石田百合子 Yuriko Ishida,person
22138,吉尔·贝罗斯 Gil Bellows,person
22139,吉行和子 Kazuko Yoshiyuki,person
22140,保罗·布里格斯 Paul Briggs,person
22141,哈里·威尔逊 Harry Wilson,person
22142,卢金城 Willing Lu,person
22143,伊恩·哈特 Ian Hart,person
22144,迈克尔·切克利斯 Michael Chiklis,person
22145,尤娜·奥康纳 Una O&#39;Connor,person
22146,伊安·沃尔夫 Ian Wolfe,person
22147,巴迪·梅辛杰 Buddy Messinger,person
22148,泰隆·鲍华 Tyrone Power,person
22149,贾德森·沃恩 Judson Vaughn,person
22150,里特维克·萨霍里 Ritvik Sahore,person
22151,安德莉亚·埃克特 Andrea Eckert,person
22152,肖聪 Cong Xiao,person
22153,雷·利奥塔 Ray Liotta,person
22154,蓝尼·麦克林 Lenny McLean,person
22155,Maria Terranova Maria Terranova,person
22156,冈本玉二 Yuji Okumoto,person
22157,罗谢尔·奥利弗 Rochelle Oliver,person
22158,陈昭荣 Aaron Chen,person
22159,阿井莉沙 Risa Ai,person
22160,埃尔尼·曼戈尔德 Erni Mangold,person
22161,金宸邦 Chenbang Jin,person
22162,琳达·克恩斯 Linda Kerns,person
22163,让·雨果·安格拉德 Jean-Hugues Anglade,person
22164,布鲁斯·斯宾斯 Bruce Spence,person
22165,雅努什·奥莱伊尼恰克 Janusz Olejniczak,person
22166,张洋洋 Jonathan Chang,person
22167,黄子华 Dayo Wong,person
22168,本杰明·布拉特 Benjamin Bratt,person
22169,马修·阿马立克 Mathieu Amalric,person
22170,克莱尔·丹尼斯 Claire Danes,person
22171,霍华德·C·希克曼 Howard C. Hickman,person
22172,弗朗西斯·X.麦卡蒂 Francis X. McCarthy,person
22173,卢卡斯·哈斯 Lukas Haas,person
22174,比利·克里斯托 Billy Crystal,person
22175,霍特·麦克卡兰尼 Holt McCallany,person
22176,克劳迪奥·埃尔梅利 Claudio Ermelli,person
22177,洪锡然 Suk-Youn Hong,person
22178,土屋安娜 Anna Tsuchiya,person
22179,菲尔·约翰斯顿 Phil Johnston,person
22180,托马斯·图尔 Thomas Tull,person
22181,剧团一人 Gekidan Hitori,person
22182,安德鲁·凯文·沃克 Andrew Kevin Walker,person
22183,朴贤英 Hyun-young Park,person
22184,拉德·舍博德兹加 Rade Serbedzija,person
22185,阿曼达·普拉莫 Amanda Plummer,person
22186,Philip Tonge Philip Tonge,person
22187,王彪 Biao Wang,person
22188,大谷育江 Ikue Ootani,person
22189,戴立忍 Leon Dai,person
22190,伊莱耶斯·加贝尔 Elyes Gabel,person
22191,罗非洛·迪格托勒 Raffaello Degruttola,person
22192,Sally Murphy Sally Murphy,person
22193,查尔斯·汉柏顿 Charles Hambleton,person
22194,罗伯特·帕丁森 Robert Pattinson,person
22195,卡尔·西阿法里奥 Carl Ciarfalio,person
22196,布莱恩·库瑞 Brian Hayes Currie,person
22197,阿曼达·皮特 Amanda Peet,person
22198,小林薰 Kaoru Kobayashi,person
22199,托马·索利韦尔 Thomas Solivéres,person
22200,范·迪塞尔 Vin Diesel,person
22201,约书亚·哈尔托 Joshua Harto,person
22202,埃尔维斯·普雷斯利 Elvis Presley,person
22203,曾健勇 Kin-Yung Tsang,person
22204,田中宏树 Tanaka Hiroki,person
22205,布莱恩·格拉格提 Brian Geraghty,person
22206,大卫·奥哈拉 David O&#39;Hara,person
22207,叶竞生 Bobby Yip Kin Sang,person
22208,保罗·贝坦尼 Paul Bettany,person
22209,斯特兰·斯卡斯加德 Stellan Skarsgård,person
22210,丹兰·布鲁诺 Dylan Bruno,person
22211,佐藤允 Makoto Satô,person
22212,艾伦·图代克 Alan Tudyk,person
22213,玛雅·奥丝塔泽斯卡 Maja Ostaszewska,person
22214,童弟 Di Tong,person
22215,乔·罗·格里普 Joe Lo Grippo,person
22216,郑榕 Rong Zhen,person
22217,徐永嬅 Young-hwa Seo,person
22218,卢康民 No Kang-min,person
22219,杰基·厄尔·哈利 Jackie Earle Haley,person
22220,Erik Van Wyck Erik Van Wyck,person
22221,希思科特·威廉姆斯 Heathcote Williams,person
22222,格温妮斯·帕特洛 Gwyneth Paltrow,person
22223,关信辉 Adrian Kwan,person
22224,戴维·阿伦·霍奇斯 David Alan Hodges,person
22225,David Massam David Massam,person
22226,埃文·米兰德 Evan Mirand,person
22227,崔成希 Bada,person
22228,杰夫·潘图克霍夫 Jeff Pantukhoff,person
22229,特德·奥利弗 Ted Oliver,person
22230,苗圃 Pu Miao,person
22231,John Cortay John Cortay,person
22232,克兰西·布朗 Clancy Brown,person
22233,艾克·艾森曼 Ike Eisenmann,person
22234,威尔·阿奈特 Will Arnett,person
22235,罗宾·巴特利特 Robin Bartlett,person
22236,马丁·伊斯特 Martin East,person
22237,岩男润子 Junko Iwao,person
22238,迈克尔·麦斯 Michael Massee,person
22239,莱昂纳德·凯利-扬 Leonard Kelly-Young,person
22240,威廉·达福 Willem Dafoe,person
22241,特里特·威廉斯 Treat Williams,person
22242,吉里什·库卡尼 Girish Kulkarni,person
22243,Vittoria Crispo Vittoria Crispo,person
22244,安娜·谢弗 Anna Shaffer,person
22245,钱升玮 Wellson Chin,person
22246,罗比·基 Robbie Gee,person
22247,玛丽·佩里 Marie Pillet,person
22248,福松进纱 Shinya Fukumatsu,person
22249,阿尔森·吉罗扬 Arsène Jiroyan,person
22250,奥利维亚·田內 Olivia Tennet,person
22251,贾弘逍 Hongxiao Jia,person
22252,阿尔贝托·巴斯克斯 Alberto Vazquez,person
22253,约翰·列侬 John Lennon,person
22254,本田博太郎 Hirotarô Honda,person
22255,陈翃 Hong Chen,person
22256,拉米·希尔伯格 Rami Heuberger,person
22257,比利·赞恩 Billy Zane,person
22258,王丽华 Lihua Wang,person
22259,杰克·塞隆 Jack Scanlon,person
22260,约翰·利思戈 John Lithgow,person
22261,史蒂夫·雷恩斯菲尔德 Steve Reinsfield,person
22262,唐·麦克马纳斯 Don McManus,person
22263,多米尼克·卡斯特尔 Dominik Castell,person
22264,杰弗·卡伦 Geoff Callan,person
22265,赵铭 Ming Zhao,person
22266,保罗·赫斯特 Paul Hurst,person
22267,郑亨锡 Jeong Hyeong-seok,person
22268,Vitalba Andrea Vitalba Andrea,person
22269,杰夫·赫普内尔 Jeff Hephner,person
22270,艾丽西亚·瑞特 Alicia Rhett,person
22271,刘亮佐 Liang-tso Liu,person
22272,阿米尔·塔莱 Amir Talai,person
22273,明德丰 Sherwin Ming,person
22274,郑熙泰 Hee-tae Jung,person
22275,克里斯蒂娜·亨德里克斯 Christina Hendricks,person
22276,冯克安 Hark-On Fung,person
22277,夏奇拉 Shakira,person
22278,苏拉·沙玛 Suraj Sharma,person
22279,汉尼斯·赫尔曼 Hannes Hellmann,person
22280,迈克尔·凯恩 Michael Caine,person
22281,塞巴斯蒂安·科赫 Sebastian Koch,person
22282,丸山裕子 Yûko Maruyama,person
22283,比利·博伊德 Billy Boyd,person
22284,Sam Kelly Sam Kelly,person
22285,布赖恩·戴拉特 Brian Delate,person
22286,克里斯托弗·尼姆 Christopher Neame,person
22287,田启文 Kai Man Tin,person
22288,乔·佩西 Joe Pesci,person
22289,田春奎 Chunkui Tian,person
22290,张国荣 Leslie Cheung,person
22291,Gilberto Idonea Gilberto Idonea,person
22292,田中秀幸 Hideyuki Tanaka,person
22293,乔·阿拉斯奇 Joe Alaskey,person
22294,托尔加·塞弗尔 Tolga Safer,person
22295,草刈正雄 Masao Kusakari,person
22296,夏木真理 Mari Natsuki,person
22297,廖凡 Fan Liao,person
22298,让-巴蒂斯特·莫尼耶 Jean-Baptiste Maunier,person
22299,唐烨 Ye Tang,person
22300,日高范子 Noriko Hidaka,person
22301,克里斯蒂安·瑞沃斯 Christian Rivers,person
22302,贾尔斯·纽 Giles New,person
22303,吉塞尔达·沃洛迪 Giselda Volodi,person
22304,金圭白 Kim Kyu Baek,person
22305,阿达·尼科德莫 Ada Nicodemou,person
22306,Carlo Rizzo Carlo Rizzo,person
22307,乔治·里弗斯 George Reeves,person
22308,乔纳森·泰勒·托马斯 Jonathan Taylor Thomas,person
22309,玛丽·布奈尔 Marie Bunel,person
22310,亨利·方达 Henry Fonda,person
22311,威廉·约翰逊 William Johnson,person
22312,耶日·诺瓦克 Jerzy Nowak,person
22313,Jakob Højlev Jørgensen Jakob Højlev Jørgensen,person
22314,罗姗娜·阿奎特 Rosanna Arquette,person
22315,大卫·芬恩 David Fine,person
22316,全国焕 Gook-hwan Jeon,person
22317,鲁伯特·弗兰德 Rupert Friend,person
22318,Jake Eberle Jake Eberle,person
22319,约瑟夫·莱尔·泰勒 Joseph Lyle Taylor,person
22320,富兰克林·法纳姆 Franklyn Farnum,person
22321,张天民 Tianmin Zhang,person
22322,阿勒隆·鲁杰罗 Allelon Ruggiero,person
22323,桑尼·施罗耶 Sonny Shroyer,person
22324,Maisy McLeod-Riera Maisy McLeod-Riera,person
22325,杉本哲太 Tetta Sugimoto,person
22326,格雷格·比姆 Gregory Beam,person
22327,吉恩·莱赫纳 Geno Lechner,person
22328,曼迪·帕廷金 Mandy Patinkin,person
22329,雨果·维文 Hugo Weaving,person
22330,哈里森·斯通 Harrison Stone,person
22331,郑文辉 Man-Fai Cheng,person
22332,瑞奇·杰 Ricky Jay,person
22333,贾天怡 Tin Yi Ku,person
22334,Chris Mala Chris Mala,person
22335,巴里·佩珀 Barry Pepper,person
22336,谷中敦 Atsushi Yanaka,person
22337,大卫·范·霍恩 David Van Horn,person
22338,克洛蒂尔德·莫莱特 Clotilde Mollet,person
22339,龟山助清 Kameyama Sukekiyo,person
22340,菅野莉央 Rio Kanno,person
22341,凯西·贝克 Kathy Baker,person
22342,迈克尔·V·格佐 Michael V. Gazzo,person
22343,萨米·斯坦 Sammy Stein,person
22344,玛蒂娜·乌尔塔多 Martina Hurtado,person
22345,竹下景子 Keiko Takeshita,person
22346,沃尔特·詹姆斯 Walter James,person
22347,罗伯特·肖恩·莱纳德 Robert Sean Leonard,person
22348,李·恩格里比 Lee Ingleby,person
22349,Filomena Spagnuolo Filomena Spagnuolo,person
22350,奥巴·巴巴图德 Obba Babatundé,person
22351,伊安·邦纳 Ian Bannen,person
22352,提莫西·查拉梅 Timothée Chalamet,person
22353,伊利亚·沃里克 Ilia Volok,person
22354,格伦·菲茨杰拉德 Glenn Fitzgerald,person
22355,罗温·维特 Rowan Witt,person
22356,罗薇娜·戴蒙德 Rowena Diamond,person
22357,达兰·诺里斯 Daran Norris,person
22358,Veronica Clifford Veronica Clifford,person
22359,拉斯科·阿特金斯 Lasco Atkins,person
22360,宫城孔明 Yoshiaki Miyagi,person
22361,细井治 Osamu Hosoi,person
22362,冯增祥 Zengxiang Feng,person
22363,丹尼斯·邓 Dennis Dun,person
22364,玛娅·鲁道夫 Maya Rudolph,person
22365,佐伊·沃纳梅克 Zoë Wanamaker,person
22366,罗纳德·里根 Ronald Reagan,person
22367,李·阿伦伯格 Lee Arenberg,person
22368,罗尔夫·萨克森 Rolf Saxon,person
22369,瑞内·菲利斯·史密斯 Renée Felice Smith,person
22370,朴真宇 Jin-woo Park,person
